,s20230217014,s20230217015,s20230217016,s20230217017,s20230217018,s20230217019,s20230217020,s20230217021,s20230217022,s20230217054,s20230217055,s20230217056,s20230217057,s20230217058,s20230217059,s20230217060,s20230217061,s20230217095,s20230217097,s20230217098,s20230217099,s20230217100,s20230217101,s20230217102,s20230217103
c2035173c908da4dd5e02cb45f0ebf68,1.10003132987442,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6173d77c6bcca199cb1e0f9816953b5c,NA,NA,0.558579191040691,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20ae944e9727dc06604e83098b85af67,0.873830119418825,NA,0.873830119418825,0.873830119418824,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8cbc1e27eb6087fb8771a9890af6d1d1,NA,NA,NA,NA,NA,0.513455980376465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
d564a3f8e76f94f7a767be2d841b1aa1,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0514587383797642,-0.0514587383797645,-0.0514587383797644,NA,-0.0514587383797647,-0.0514587383797642,-0.051458738379765,-0.0514587383797649,NA,NA,NA,NA,NA,NA,NA,NA
4507a1e1e59ecb3215f810893c4a680d,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0727248188420566,0.0727248188420556,0.0727248188420563,NA,NA,0.0727248188420564,0.0727248188420562,0.0727248188420568,NA,NA,NA,NA,NA,NA,NA,NA
f9b2e3821110c8cf762e5872fbfcbcb0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18406642613937,0.18406642613937,0.18406642613937,NA,0.18406642613937,0.184066426139369,0.18406642613937,0.18406642613937,NA,NA,NA,NA,NA,NA,NA,NA
b21866a7293689aff215268bb414795d,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0912436088378904,0.0912436088378906,NA,0.0912436088378904,NA,NA,0.0912436088378912,NA,NA,NA,NA,NA,NA,NA,NA
b9a9aa69adf3b96f3b156d8e3c4b633f,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.37106956043318,NA,0.37106956043318,NA,0.371069560433179,0.37106956043318,NA,NA,NA,NA,NA,NA,NA,NA
c84f0c6aaf0604d58cfcadc2f06292ed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.129838664649539,NA,NA,NA,NA,NA,NA,NA,NA,NA
32f4a1f298c797cc54ab38023c92a969,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.101295802087954,NA,NA,NA,NA,NA,NA,NA,NA,NA
0d85400caaf4a0b95b02fec7c736915a,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0817834656870499,0.0817834656870498,0.0817834656870498,NA,NA,0.0817834656870498,0.0817834656870499,0.0817834656870499,NA,NA,NA,NA,NA,NA,NA,NA
16dedc79dc6331305afc61a06e0a39e9,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.118046797856401,0.118046797856401,0.118046797856401,NA,0.118046797856401,0.118046797856402,0.118046797856401,0.118046797856401,NA,NA,0.118046797856401,0.118046797856401,NA,NA,NA,NA
fb53ab222c4995dba6b905f883db9343,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.105876785122967,-0.105876785122967,-0.105876785122968,NA,NA,-0.105876785122967,-0.105876785122967,-0.105876785122967,NA,NA,NA,NA,NA,NA,NA,NA
3232338bba0bf0ebfbd886303218add9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0160660898965556,0.0160660898965549,NA,NA,0.0160660898965541,0.0160660898965552,NA,NA,NA,NA,NA,NA,NA,NA,NA
9b20aea2fb487cb1176c0348bb4b93de,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.589325220794586,0.589325220794587,0.589325220794587,NA,0.589325220794587,0.589325220794588,0.589325220794587,0.589325220794586,NA,NA,NA,NA,NA,NA,NA,NA
518c128202f64404487239d5a7c0a24e,NA,0.636624825703689,NA,0.63662482570369,NA,NA,NA,NA,NA,0.636624825703689,0.636624825703688,0.63662482570369,NA,0.63662482570369,0.63662482570369,0.636624825703691,0.63662482570369,NA,NA,NA,NA,NA,NA,NA,0.636624825703689
90a1b889e87f91fdafdff979644ebf35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.202819542602358,NA,NA,NA,NA,NA,NA,NA,NA,NA
a9e011f2b4a55028f702535a473b83b9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.184295147296467,0.184295147296467,NA,NA,0.184295147296468,0.184295147296468,NA,NA,NA,NA,NA,NA,NA,NA,NA
6c755b7193a2507c25f43343f73b7c70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0229007743327286,NA,NA,-0.0229007743327287,-0.0229007743327288,NA,NA,NA,NA,NA,NA,NA,NA,NA
7c91153faf280c3545509d2a297e9091,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.164189246510984,0.164189246510984,0.164189246510984,0.164189246510984,0.164189246510984,0.164189246510983,0.164189246510985,0.164189246510984,NA,NA,NA,NA,NA,NA,NA,NA
cb4a57c884637cb28a6641990a0fc9ad,NA,NA,NA,NA,NA,NA,-0.128848414796861,-0.128848414796861,NA,-0.128848414796861,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
d9f0f914c0a1f3eba0f3948ddea86a57,NA,0.287223828486041,NA,NA,0.287223828486041,NA,NA,NA,NA,0.287223828486041,0.287223828486041,0.287223828486042,NA,0.287223828486042,NA,NA,0.287223828486041,NA,NA,NA,NA,NA,NA,NA,NA
c7103977ec5be42bef0d0c60b5bb78b6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0855860893219477,NA,NA,-0.0855860893219476,NA,NA,NA,NA
7cf732bdf3faf155d48a52ce21e4e53f,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.244995281028361,NA,NA,-0.244995281028361,NA,NA,NA,NA
a1c1e15e89c2cae4c2cdb9b0a2a1c561,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.149515393381353,NA,NA,0.149515393381353,NA,NA,NA,NA
6bc4e8d9daaf65019f9f7b79ab2c8c10,NA,0.547058352466419,NA,NA,NA,NA,NA,NA,NA,0.54705835246642,NA,0.547058352466419,NA,0.547058352466419,NA,NA,0.547058352466419,NA,NA,NA,NA,NA,NA,NA,NA
22c02175da02f66dd363c70bb308bc79,NA,0.0640793562906277,0.0640793562906274,NA,NA,NA,NA,0.0640793562906276,0.0640793562906277,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0640793562906281,NA,NA,NA,NA,NA,NA
d5a48f8807523e0a2e53167b3c78b4bd,NA,-0.0254264239298051,-0.0254264239298045,NA,NA,NA,NA,NA,-0.0254264239298049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40841c72037dafe7ddc7fe22706c210e,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25215951556421,NA,NA,NA,NA,NA,NA,NA
c97e22462188c0c5a3892ceae224d9ab,NA,NA,NA,NA,NA,NA,-0.362558080932974,NA,-0.362558080932975,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.362558080932974,NA,NA,NA,NA,NA,NA
a8f04f3029649b6f9ed18b87e03c0975,NA,NA,NA,NA,NA,NA,-0.190971296019132,-0.190971296019133,-0.190971296019132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
d1e9ca8ff9e98ebf1b962671e97930d4,-0.274317262683586,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.274317262683586,NA,-0.274317262683587,-0.274317262683587,NA,NA,NA,NA
f0cdfdc216f4dbe09ecc15dbc03b4caf,NA,0.132240419037139,0.132240419037139,NA,NA,NA,0.132240419037139,NA,0.132240419037139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
c4c8757c1598d4142814df1c83058233,-0.0352546626793901,-0.0352546626793898,-0.0352546626793897,-0.0352546626793897,NA,NA,NA,NA,-0.0352546626793897,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0a6c38c87a2f5169c80ea0e6697f37d9,NA,NA,0.353456659381684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
be13ab7b7d15b253377258d6345c30dd,-0.223703003022894,-0.223703003022894,-0.223703003022894,-0.223703003022894,-0.223703003022894,NA,NA,NA,-0.223703003022894,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
569a92617fc411b4e9c679a14d034dfe,-0.165902874819263,-0.165902874819263,-0.165902874819263,-0.165902874819263,-0.165902874819263,-0.165902874819263,-0.165902874819263,-0.165902874819263,-0.165902874819263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
d958a86807c90a95dd3e592ee2c1e9a0,NA,NA,NA,0.299288226736619,NA,NA,0.29928822673662,NA,0.29928822673662,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
d926606cd7d4963524ee35e1c9596de6,NA,NA,NA,NA,NA,NA,NA,NA,-0.209979176056139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
02abab161858ecdaa188bda2cac92664,NA,NA,NA,NA,NA,NA,NA,NA,-0.0768457629726391,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6315b79d078ffc35ebe5f76f39bf71bd,NA,NA,-0.213831694848359,NA,NA,NA,-0.213831694848359,-0.21383169484836,-0.21383169484836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
e3ddc962145810709977d4f4e9b729e1,NA,-0.186995782033102,-0.186995782033102,-0.186995782033102,NA,NA,NA,NA,-0.186995782033103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8456786ff551bbc78ec763f011b88b89,-0.32738192654999,-0.32738192654999,-0.32738192654999,-0.32738192654999,-0.32738192654999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.32738192654999,-0.32738192654999,NA,-0.32738192654999,NA,-0.32738192654999,-0.32738192654999,NA
187d31349478cf4e63eb1098cab77039,-0.471184483823921,-0.471184483823921,-0.471184483823922,-0.471184483823922,-0.471184483823921,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.471184483823922,NA,NA,NA,NA,NA,NA
a8a157c07a87353497ca07b0d1c95f7a,-0.343453640095557,NA,-0.343453640095557,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.343453640095557,-0.343453640095557,NA,-0.343453640095557,-0.343453640095557,-0.343453640095557,-0.343453640095557,-0.343453640095557
37baa2c7381719108738a7e02cb330e2,NA,NA,NA,NA,NA,-0.870066754586333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25b110c26635f96f0cbf64742afc0bf0,NA,-0.530067066673608,-0.530067066673608,-0.530067066673608,NA,-0.530067066673608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
c3ce266fdb071b2d04f9f3492c07541e,-0.475917617643386,-0.475917617643386,NA,-0.475917617643386,NA,NA,NA,NA,NA,NA,NA,-0.475917617643386,-0.475917617643387,-0.475917617643386,NA,NA,-0.475917617643387,-0.475917617643386,NA,NA,-0.475917617643387,NA,NA,NA,NA
24aecd4b2fe9df276c2c9f139d949fd6,-0.23972945419119,-0.23972945419119,-0.239729454191189,-0.239729454191189,-0.23972945419119,NA,NA,NA,NA,NA,-0.23972945419119,-0.23972945419119,-0.239729454191189,-0.239729454191189,NA,-0.23972945419119,-0.23972945419119,-0.23972945419119,NA,-0.239729454191189,-0.23972945419119,NA,NA,NA,NA
3b8b572922ac2d9b6c991f7792f1fb6e,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.603169442721957,-0.603169442721956,-0.603169442721956,-0.603169442721956,-0.603169442721956,-0.603169442721956,-0.603169442721956,NA,NA,NA,NA,NA,NA,NA,NA
0b81e5c22eaa8b0c0f9e79c404efa0ea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.318100936280447,-0.318100936280447,NA,NA,NA,-0.318100936280447,NA,NA,NA,NA,NA,NA,NA,NA
a62231abcf569b78f21bb0aa5be7e060,NA,-0.177886810434808,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.177886810434807,NA,NA,NA,NA,-0.177886810434807,NA,NA,NA,NA,NA,NA,NA,NA
b039f9069bf84eb7143d5e03f31ef6a1,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.156269692541302,-0.156269692541302,NA,NA,NA,-0.156269692541301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7e979a7dc5413989b880bcd5482b5e81,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.161584031275217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
248ace251352672f5056a46c3983e6d5,NA,-0.598074727230236,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.598074727230236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
08a5e98e589e4c811bcebc672140c6b7,NA,-0.396639515392827,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
973e8d9dafeaba22cd7c0e47cd5cce23,NA,NA,-0.489305666413267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.489305666413267,NA,NA,NA,NA,NA,NA,NA,NA
6df8d638a90bda50768ec004a52c4c4c,-0.338506754496852,NA,NA,-0.338506754496852,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
aebbf6189ba51600e9b2c7bb8a7fa152,-0.233021874593672,-0.233021874593672,NA,-0.233021874593673,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.233021874593673,NA,-0.233021874593672,-0.233021874593672,NA,NA,NA,NA
6c0e608aa0ef98c410ffae03925199f3,-0.447539444611273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.447539444611274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
d85b17c25700858226c77968c87b21fa,-0.348330152976919,-0.348330152976919,-0.348330152976918,-0.348330152976918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
c13be7753dc67181b40ec726837e3a27,-0.0547148819170417,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0547148819170418,NA,NA,-0.0547148819170413,NA,NA,NA,NA
5f273bfce359717463dcc10827cf721b,-0.653469215906158,NA,-0.653469215906158,-0.653469215906158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ae9c5a76c977e0e451819f020f700422,NA,-0.619476581667525,-0.619476581667525,-0.619476581667525,NA,NA,-0.619476581667526,NA,-0.619476581667525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
055c65d8642516444ad0b22c07c4749a,-0.060971836098452,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
c169025e64ddd19837397d39ad7e94c8,-0.173504848305569,-0.173504848305569,-0.173504848305569,-0.173504848305569,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23b79c1076f34a75795532dc9c8008c5,NA,NA,NA,NA,-0.283519033035135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1ccbd2d05102edd43a7799f27492e660,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.438514485169097,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5721ff708596380350f658d2b4611e98,-0.419845282568994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dd9b74264d20929dcdf3967f79bfb41a,-0.384151397171798,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.384151397171798,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1d400ce3a11f48b0b83caab02aa3e918,0.186829110654839,0.186829110654839,0.186829110654839,0.186829110654839,0.186829110654839,0.18682911065484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.186829110654839,0.18682911065484,NA,0.18682911065484,0.18682911065484,NA,0.18682911065484,0.18682911065484
fe0b8ddc6bd977067d04fb4c3f69aa94,-0.419780878352766,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
a290dfbb2016a8205c55bd0041624dbe,-0.28340619703148,-0.283406197031481,-0.283406197031481,-0.283406197031481,-0.283406197031481,-0.283406197031481,NA,NA,NA,NA,NA,NA,-0.283406197031481,NA,NA,NA,NA,-0.28340619703148,-0.283406197031481,NA,NA,NA,NA,NA,NA
825ca0d233dc480f7164e9caf18ce45d,-0.361814903380472,NA,-0.361814903380473,-0.361814903380472,-0.361814903380472,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
520b1b5eb4280a63401dd961943c711e,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.232804125401628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
236ca4cd4fe644aeab685cead0f13c69,-0.146412693398544,-0.146412693398544,-0.146412693398544,-0.146412693398544,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
a0fe9263be81affb4f28d8dfdaf5b299,-0.0135203522621462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2cf104c6b3907cc7884cae543f51fba3,-0.127300811408575,-0.127300811408575,-0.127300811408575,-0.127300811408575,-0.127300811408575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.127300811408575,-0.127300811408575,NA,-0.127300811408575,-0.127300811408575,NA,-0.127300811408575,NA
7048439687ce2f713c3f3a673f2ffc73,-0.103399342785483,-0.103399342785483,-0.103399342785484,-0.103399342785483,-0.103399342785484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6e18a64189fb056d99edc3a523fd4041,0.0163726057839962,0.0163726057839972,0.0163726057839973,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56d4bbe265c2d938ee099d55df05b85a,-0.393659490257122,NA,-0.393659490257122,NA,-0.393659490257122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.393659490257122,-0.393659490257122,NA,NA,-0.393659490257122,NA,-0.393659490257122,NA
abadbec43c07ca9b9e8115f2f7582d3e,NA,-0.453425549406049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
c3d636b496135c727786ba7aab6cc08c,-0.417769891137446,-0.417769891137447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.417769891137446,NA,-0.417769891137446,NA,NA,NA,NA,NA
fd2431cba0bf8b3d97a7e347097ecdec,-0.552737047426396,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
bdb90d8caed2f242213ff252c6083875,NA,NA,NA,NA,NA,NA,0.181116476219424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8c30f5caf959190b89546d4ff0cdad65,NA,NA,NA,NA,NA,NA,NA,0.613233688866118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
337c75d40aa3d23c48293e9595d00621,NA,NA,NA,NA,NA,NA,0.0631426661904306,0.0631426661904306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
a2db8ca7fee16a2e296a574eec357195,NA,NA,NA,NA,NA,NA,0.177332514744631,0.177332514744631,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9b5620afcee6cfac6ee267f9c3448fe9,NA,NA,NA,NA,NA,NA,NA,0.802294464874713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6857cc40b6d788bfacfbfcf1390d88ee,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.590487016007184,NA,NA
0041b79a14bb6abf62a01bc5f0c0a5e9,NA,NA,NA,NA,NA,0.354742169695034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ff6da30d13d64e2e859ec35512b88fd0,NA,NA,NA,NA,NA,NA,NA,0.338012070177996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.338012070177996,NA,NA,NA,NA,NA
80ed75755fc0d2d77951aad90043e8bd,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.758664661365068,NA,NA,NA,NA,NA,NA,NA,NA,NA
c80e83f6016e5733579086223dae86d1,NA,NA,NA,NA,0.315955509719006,0.315955509719006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
c6d3b1bd8ec963c66f792cf940bc9853,NA,NA,NA,NA,1.16186890144289,NA,NA,NA,NA,1.16186890144289,1.16186890144289,NA,NA,NA,1.16186890144289,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1147c92910b5ab4d78d2ad475ede55d4,NA,NA,NA,0.528538459715818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1368d0e48e850f8730398aa464c82853,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.266688079693242,-0.266688079693241,-0.266688079693241,-0.266688079693241,-0.266688079693242,NA,-0.266688079693241
7c70049de62f19bc68eb9f82f9703398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.364018254330325,-0.364018254330325,-0.364018254330325,NA,-0.364018254330325
f3f010882a07cd4b1847b0ed41936e7a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.580852125307166,NA,NA
1d7664b1ad333e42e3ad80c3a4cb7caa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.596459132781248,NA,NA
b8ccc801014ec5a1a02b9839badc0719,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.332640269573563,NA,-0.332640269573563,NA,NA,-0.332640269573563
6cf77c4eb9c7eac5169d0b9b4cb08086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0188470789131724,0.0188470789131719,0.0188470789131721,0.0188470789131719,0.0188470789131721,0.0188470789131717,0.0188470789131722
49b8b2460fa31a4158f970e4be86a60e,NA,-1.08857877503898,-1.08857877503898,NA,-1.08857877503898,-1.08857877503898,NA,NA,-1.08857877503898,NA,NA,NA,-1.08857877503898,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
a9cdace376f468b22ea7bac7de7e029c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.05744476529937,-1.05744476529937,-1.05744476529937,-1.05744476529937,NA,-1.05744476529937,-1.05744476529937,-1.05744476529937,-1.05744476529937,-1.05744476529937,-1.05744476529937,NA,-1.05744476529937,-1.05744476529937,-1.05744476529937
c3a66b0922b402c00510a12e79583cfb,-1.32735538475604,NA,-1.32735538475604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8d005900a7127042f7e497c0de827cfd,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.01939481505403,NA,-1.01939481505403,NA,NA,-1.01939481505403,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
c25dd9c9f2d0606a4b368c7f6e9a2493,NA,NA,-0.738796682625771,-0.738796682625772,NA,-0.738796682625772,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.738796682625772,-0.738796682625772,-0.738796682625772,-0.738796682625773,-0.738796682625772,-0.738796682625772,-0.738796682625773,-0.738796682625772
646339f1e3aefee7a1e566e17bd7de90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.792871344123632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dc3efd0aea4ca925f02582b19a2e4e35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.09124177053463,NA,NA,NA,-1.09124177053463,-1.09124177053463,NA,NA,NA,NA,NA,NA,NA,NA,NA
b072c6f9147e909746385ef8dd4b80dd,-1.15953117573051,-1.1595311757305,-1.1595311757305,-1.15953117573051,-1.15953117573051,-1.1595311757305,NA,NA,NA,-1.1595311757305,-1.15953117573051,-1.15953117573051,-1.15953117573051,-1.15953117573051,-1.1595311757305,-1.15953117573051,-1.1595311757305,NA,-1.1595311757305,NA,NA,-1.15953117573051,-1.15953117573051,NA,-1.15953117573051
324c6ee9ccecd0a712769747e9256c1d,NA,NA,NA,NA,-1.21831744293386,NA,-1.21831744293386,-1.21831744293386,-1.21831744293386,-1.21831744293386,-1.21831744293386,-1.21831744293386,NA,-1.21831744293386,NA,-1.21831744293386,-1.21831744293386,NA,NA,NA,NA,NA,NA,NA,NA
416c890a5d5a33de26ad1e06ab6dd782,NA,NA,NA,NA,NA,NA,-0.724968647547343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cd50aa35c10e13cfc6db4f01719b430d,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.264214372143348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0b1c3ea9c113fd68f82774cd59e41f2d,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.436068191455509,NA,NA
